id,rank,list,lemma,variants,pos,gender,sense_count,gloss,freq
general_001194,1194,general,toespraak,,noun,de,1,speech,2.3
general_001195,1195,general,waarnemen,,verb,,1,to observe,2.3
general_001196,1196,general,goedkeuring,,noun,de,1,approval,2.29
general_001197,1197,general,installeren,,verb,,1,to install,2.29
general_001198,1198,general,tijdstip,,noun,het,1,(point of/in) time,2.29
general_001199,1199,general,analyseren,,verb,,1,to analyse,2.28
general_001200,1200,general,afwijken,,verb,,1,to deviate,2.27
general_001201,1201,general,gids,,noun,de,1,guide,2.27
general_001202,1202,general,laden,,verb,,1,to load,2.27
general_001203,1203,general,opruimen,,verb,,1,to tidy up,2.27
general_001204,1204,general,opstand,,noun,de,1,rebellion,2.27
general_001205,1205,general,uitgangspunt,,noun,het,1,starting point,2.27
general_001206,1206,general,vocht,,noun,de/het,2,moisture|liquid,2.27
general_001207,1207,general,bevel,,noun,het,1,command,2.26
general_001208,1208,general,bloeien,,verb,,1,to bloom,2.26
general_001209,1209,general,docent,,noun,de,1,"teacher, lecturer",2.26
general_001210,1210,general,dreiging,,noun,de,1,threat,2.26
general_001211,1211,general,gedoe,,noun,het,1,hassle,2.26
general_001212,1212,general,lente,,noun,de,1,spring,2.26
general_001213,1213,general,minimum,,noun,het,1,minimum,2.26
general_001214,1214,general,beloning,,noun,de,1,reward,2.25
general_001215,1215,general,compenseren,,verb,,1,to compensate,2.24
general_001216,1216,general,datzelfde,,pron,,1,the same,2.24
general_001217,1217,general,dichter,,noun,de,1,poet,2.24
general_001218,1218,general,noot,,noun,de,2,note|nut,2.24
general_001219,1219,general,paleis,,noun,het,1,palace,2.24
general_001220,1220,general,priester,,noun,de,1,priest,2.24
general_001221,1221,general,vluchteling,,noun,de,1,refugee,2.24
general_001222,1222,general,bladzijde,,noun,de,1,page,2.23
general_001223,1223,general,grootte,,noun,de,1,size,2.23
general_001224,1224,general,kaas,,noun,de,1,cheese,2.23
general_001225,1225,general,kleuter,,noun,de,1,infant,2.23
general_001226,1226,general,mentaliteit,,noun,de,1,mentality,2.23
general_001227,1227,general,ondergronds,,adj,,1,underground,2.23
general_001228,1228,general,onwaarschijnlijk,,adj,,1,unlikely,2.23
general_001229,1229,general,uitnodiging,,noun,de,1,invitation,2.23
general_001230,1230,general,verwijt,,noun,het,1,reproach,2.23
general_001231,1231,general,weerstand,,noun,de,1,resistance,2.23
general_001232,1232,general,afmaken,,verb,,1,to finish,2.22
general_001233,1233,general,afval,,noun,de/het,1,waste,2.22
general_001234,1234,general,huwen,,verb,,1,to marry,2.22
general_001235,1235,general,omtrent,,prep,,1,about,2.21
general_001236,1236,general,verwerpen,,verb,,1,to reject,2.21
general_001237,1237,general,interpretatie,,noun,de,1,interpretation,2.2
general_001238,1238,general,lading,,noun,de,1,load,2.2
general_001239,1239,general,redenering,,noun,de,1,reasoning,2.2
general_001240,1240,general,stoer,,adj,,1,tough,2.2
general_001241,1241,general,tram,,noun,de,1,tram,2.2
general_001242,1242,general,versieren,,verb,,1,to decorate,2.2
general_001243,1243,general,buurman,,noun,de,1,neighbour,2.19
general_001244,1244,general,intelligent,,adj,,1,intelligent,2.19
general_001245,1245,general,kapitaal,,noun,het,1,capital,2.19
general_001246,1246,general,lawaai,,noun,het,1,noise,2.19
general_001247,1247,general,objectief,,adj,,1,objective,2.19
general_001248,1248,general,rel,,noun,de,1,riot,2.18
general_001249,1249,general,zonde,,noun,de,1,sin,2.18
general_001250,1250,general,affaire,,noun,de,1,affair,2.17
general_001251,1251,general,begrijpelijk,,adj,,1,"understandable, comprehensible",2.17
general_001252,1252,general,biologisch,,adj,,1,biological,2.17
general_001253,1253,general,communistisch,,adj,,1,communist,2.17
general_001254,1254,general,dagblad,,noun,het,1,newspaper,2.17
general_001255,1255,general,flat,,noun,de,1,flat,2.17
general_001256,1256,general,kogel,,noun,de,1,bullet,2.17
general_001257,1257,general,schande,,noun,de,1,"shame, disgrace",2.17
general_001258,1258,general,frustreren,,verb,,1,to frustrate,2.16
general_001259,1259,general,opletten,,verb,,1,to pay attention,2.16
general_001260,1260,general,persoonlijkheid,,noun,de,1,personality,2.16
general_001261,1261,general,traject,,noun,het,1,route,2.16
general_001262,1262,general,bioscoop,,noun,de,1,cinema,2.15
general_001263,1263,general,feestdag,,noun,de,1,holiday,2.15
general_001264,1264,general,integreren,,verb,,1,to integrate,2.15
general_001265,1265,general,recept,,noun,het,1,recipe,2.15
general_001266,1266,general,rijp,,adj,,1,ripe,2.15
general_001267,1267,general,ronduit,,adv,,1,"outright, simply",2.15
general_001268,1268,general,tijdig,,adj,,1,timely,2.15
general_001269,1269,general,archief,,noun,het,1,archive,2.14
general_001270,1270,general,gitaar,,noun,de,1,guitar,2.14
general_001271,1271,general,put,,noun,de,1,well,2.14
general_001272,1272,general,rond,,adj,,1,round,2.14
general_001273,1273,general,concentratie,,noun,de,1,concentration,2.13
general_001274,1274,general,dagen,,verb,,2,to summon|to dawn,2.13
general_001275,1275,general,koor,,noun,het,1,choir,2.13
general_001276,1276,general,neigen,,verb,,1,to incline,2.13
general_001277,1277,general,oefening,,noun,de,1,exercise,2.13
general_001278,1278,general,schitteren,,verb,,1,to shine,2.13
general_001279,1279,general,uithalen,,verb,,2,to lash out|to be up to,2.13
general_001280,1280,general,aanvoeren,,verb,,1,"to supply, to bring",2.12
general_001281,1281,general,glazen,,adj,,1,glass,2.12
general_001282,1282,general,progressief,,adj,,1,progressive,2.12
general_001283,1283,general,uitpakken,,verb,,2,to unpack|to turn out,2.12
general_001284,1284,general,vreemdeling,,noun,de,1,stranger,2.12
general_001285,1285,general,evengoed,,adv,,1,as well,2.11
general_001286,1286,general,kweken,,verb,,1,"to cultivate, to grow",2.11
general_001287,1287,general,middernacht,,noun,de,1,midnight,2.11
general_001288,1288,general,munt,,noun,de,1,coin,2.11
general_001289,1289,general,opslaan,,verb,,1,to store,2.11
general_001290,1290,general,uitdrukken,,verb,,1,to stub out,2.11
general_001291,1291,general,afhangen,,verb,,1,to depend,2.1
general_001292,1292,general,filmen,,verb,,1,to film,2.1
general_001293,1293,general,overleggen,,verb,,1,to consult,2.1
general_001294,1294,general,versnellen,,verb,,1,to accelerate,2.1
general_001295,1295,general,verwoesten,,verb,,1,to destroy,2.1
general_001296,1296,general,aantasten,,verb,,1,to affect,2.09
general_001297,1297,general,bewerken,,verb,,1,to work,2.09
general_001298,1298,general,doorvoeren,,verb,,1,to carry out,2.09
general_001299,1299,general,feliciteren,,verb,,1,to congratulate,2.09
general_001300,1300,general,fier,,adj,,1,proud,2.09
general_001301,1301,general,handeling,,noun,de,1,action,2.09
general_001302,1302,general,weleens,,adv,,1,"sometimes, ever",2.09
general_001303,1303,general,zuur,,adj,,1,acid,2.09
general_001304,1304,general,ambassadeur,,noun,de,1,ambassador,2.08
general_001305,1305,general,neutraal,,adj,,1,neutral,2.08
general_001306,1306,general,nuchter,,adj,,2,"empty, sober|plain",2.08
general_001307,1307,general,vooraan,,adv,,1,in front,2.08
general_001308,1308,general,fataal,,adj,,1,fatal,2.07
general_001309,1309,general,intellectueel,,adj,,1,intellectual,2.07
general_001310,1310,general,maandelijks,,adj,,1,monthly,2.07
general_001311,1311,general,mode,,noun,de,1,fashion,2.07
general_001312,1312,general,verkondigen,,verb,,1,"to proclaim, to put forward",2.07
general_001313,1313,general,woonplaats,,noun,de,1,residence,2.07
general_001314,1314,general,beslist,,adj,,1,"decisive, resolute",2.06
general_001315,1315,general,bovenaan,,adv,,1,at the top,2.06
general_001316,1316,general,dijk,,noun,de,1,dike,2.06
general_001317,1317,general,gieten,,verb,,1,to pour,2.06
general_001318,1318,general,misverstand,,noun,het,1,misunderstanding,2.06
general_001319,1319,general,omkomen,,verb,,1,to die,2.06
general_001320,1320,general,trouw,,noun,de,1,faith(fulness),2.06
general_001321,1321,general,afvoeren,,verb,,1,to transport,2.05
general_001322,1322,general,eng,,adj,,1,scary,2.05
general_001323,1323,general,ontploffen,,verb,,1,to explode,2.05
general_001324,1324,general,rang,,noun,de,1,rank,2.05
general_001325,1325,general,richtlijn,,noun,de,1,guideline,2.05
general_001326,1326,general,ruilen,,verb,,1,to exchange,2.05
general_001327,1327,general,straf,,adj,,1,hard,2.05
general_001328,1328,general,deugd,,noun,de,1,virtue,2.04
general_001329,1329,general,discussiëren,,verb,,1,to discuss,2.04
general_001330,1330,general,essentieel,,adj,,1,essential,2.04
general_001331,1331,general,evident,,adj,,1,evident,2.04
general_001332,1332,general,genezen,,verb,,1,to cure,2.04
general_001333,1333,general,inrichting,,noun,de,1,design,2.04
general_001334,1334,general,jaloers,,adj,,1,jealous,2.04
general_001335,1335,general,motto,,noun,het,1,motto,2.04
general_001336,1336,general,naïef,,adj,,1,naive,2.04
general_001337,1337,general,nicht,,noun,de,1,"niece, cousin",2.04
general_001338,1338,general,plezant,,adj,,1,amusing,2.04
general_001339,1339,general,gruwelijk,,adj,,1,horrible,2.03
general_001340,1340,general,kabel,,noun,de,1,cable,2.03
general_001341,1341,general,schaap,,noun,het,1,sheep,2.03
general_001342,1342,general,tienduizend,,num,,1,ten thousand,2.03
general_001343,1343,general,zolang,,adv,,1,as long as,2.03
general_001344,1344,general,aanraden,,verb,,1,to recommend,2.02
general_001345,1345,general,bui,,noun,de,1,"shower, rain",2.02
general_001346,1346,general,medewerking,,noun,de,1,collaboration,2.02
general_001347,1347,general,opinie,,noun,de,1,opinion,2.02
general_001348,1348,general,piano,,noun,de,1,piano,2.02
general_001349,1349,general,afwisselen,,verb,,1,to alternate,2.01
general_001350,1350,general,financiering,,noun,de,1,financing,2.01
general_001351,1351,general,merendeel,,noun,het,1,"most, majority",2.01
general_001352,1352,general,receptie,,noun,de,1,reception,2.01
general_001353,1353,general,sedert,,prep,,1,since,2.01
general_001354,1354,general,staking,,noun,de,1,strike,2.01
general_001355,1355,general,verschaffen,,verb,,1,to provide,2.01
general_001356,1356,general,versturen,,verb,,1,to send,2.01
general_001357,1357,general,voltooien,,verb,,1,to complete,2.01
general_001358,1358,general,absurd,,adj,,1,absurd,2.0
general_001359,1359,general,communiceren,,verb,,1,to communicate,2.0
general_001360,1360,general,levenslang,,adj,,1,lifelong,2.0
general_001361,1361,general,signaleren,,verb,,1,"to signal, to observe",2.0
general_001362,1362,general,vet,,noun,het,1,fat,2.0
general_001363,1363,general,zogezegd,,adj,,1,so to speak,2.0
general_001364,1364,general,afgeven,,verb,,1,to deliver,1.99
general_001365,1365,general,bijnaam,,noun,de,1,nickname,1.99
general_001366,1366,general,verbouwen,,verb,,2,to renovate|to cultivate,1.99
general_001367,1367,general,bedriegen,,verb,,1,to cheat,1.98
general_001368,1368,general,code,,noun,de,1,code,1.98
general_001369,1369,general,herfst,,noun,de,1,autumn,1.98
general_001370,1370,general,meespelen,,verb,,1,"to take part, to play",1.98
general_001371,1371,general,orkest,,noun,het,1,orchestra,1.98
general_001372,1372,general,uiting,,noun,de,1,expression,1.98
general_001373,1373,general,verdienste,,noun,de,1,merit,1.98
general_001374,1374,general,bisschop,,noun,de,1,bishop,1.97
general_001375,1375,general,onnodig,,adj,,1,unnecessary,1.97
general_001376,1376,general,profiel,,noun,het,1,profile,1.97
general_001377,1377,general,toestaan,,verb,,1,to allow,1.97
general_001378,1378,general,transport,,noun,het,1,transport,1.97
general_001379,1379,general,beledigen,,verb,,1,to offend,1.96
general_001380,1380,general,compromis,,noun,het,1,compromise,1.96
general_001381,1381,general,motivatie,,noun,de,1,motivation,1.96
general_001382,1382,general,pint,,noun,de,1,"pint, (glass of) beer",1.96
general_001383,1383,general,reëel,,adj,,1,real,1.96
general_001384,1384,general,zinloos,,adj,,1,meaningless,1.96
general_001385,1385,general,zout,,noun,het,1,salt,1.96
general_001386,1386,general,aanstaand,,adj,,1,"next, this",1.95
general_001387,1387,general,buis,,noun,de,1,tube,1.95
general_001388,1388,general,deftig,,adj,,1,distinguished,1.95
general_001389,1389,general,fascineren,,verb,,1,to fascinate,1.95
general_001390,1390,general,inval,,noun,de,1,raid,1.95
general_001391,1391,general,opdoen,,verb,,1,to gain,1.95
general_001392,1392,general,passage,,noun,de,1,passage,1.95
general_001393,1393,general,schooljaar,,noun,het,1,school year,1.95
general_001394,1394,general,weekblad,,noun,het,1,weekly magazine,1.95
general_001395,1395,general,filosoof,,noun,de,1,philosopher,1.94
general_001396,1396,general,industrieel,,adj,,1,industrial,1.94
general_001397,1397,general,ingenieur,,noun,de,1,engineer,1.94
general_001398,1398,general,voorraad,,noun,de,1,stock,1.94
general_001399,1399,general,muis,,noun,de,1,mouse,1.93
general_001400,1400,general,baat,,noun,de,1,benefit,1.92
general_001401,1401,general,bakker,,noun,de,1,baker,1.92
general_001402,1402,general,front,,noun,het,1,front,1.92
general_001403,1403,general,logica,,noun,de,1,logic,1.92
general_001404,1404,general,overeenkomen,,verb,,1,"to correspond, to match",1.92
general_001405,1405,general,voorschrijven,,verb,,1,to prescribe,1.92
general_001406,1406,general,aanslaan,,verb,,2,to be successful|to tax,1.91
general_001407,1407,general,beogen,,verb,,1,to aim,1.91
general_001408,1408,general,betwijfelen,,verb,,1,to doubt,1.91
general_001409,1409,general,onderdak,,noun,het,1,"accommodation, shelter",1.91
general_001410,1410,general,staf,,noun,de,2,staff (objec|staff (peopl,1.91
general_001411,1411,general,telefonisch,,adj,,1,telephonic,1.91
general_001412,1412,general,verschuiven,,verb,,1,to move,1.91
general_001413,1413,general,zilver,,noun,het,1,silver,1.91
general_001414,1414,general,bespreking,,noun,de,1,discussion,1.9
general_001415,1415,general,fuif,,noun,de,1,party,1.9
general_001416,1416,general,illustreren,,verb,,1,to illustrate,1.9
general_001417,1417,general,nagaan,,verb,,1,to check,1.9
general_001418,1418,general,raadplegen,,verb,,1,to consult,1.9
general_001419,1419,general,soepel,,adj,,1,"flexible, smooth",1.9
general_001420,1420,general,vrijkomen,,verb,,2,to be set free|to be released,1.9
general_001421,1421,general,zonnig,,adj,,1,sunny,1.9
general_001422,1422,general,ambassade,,noun,de,1,embassy,1.89
general_001423,1423,general,bevriend,,adj,,1,friendly,1.89
general_001424,1424,general,doodschieten,,verb,,1,to shoot (dead),1.89
general_001425,1425,general,homo,,noun,de,1,gay,1.89
general_001426,1426,general,patroon,,noun,het,1,pattern,1.89
general_001427,1427,general,planeet,,noun,de,1,planet,1.89
general_001428,1428,general,toewijzen,,verb,,1,to assign,1.89
general_001429,1429,general,uitzetten,,verb,,2,"to turn off|to deport, to throw out",1.89
general_001430,1430,general,afkomen,,verb,,1,to come down,1.88
general_001431,1431,general,afleveren,,verb,,1,to deliver,1.88
general_001432,1432,general,alvorens,,conj,,1,before,1.88
general_001433,1433,general,leeuw,,noun,de,1,lion,1.88
general_001434,1434,general,systematisch,,adj,,1,systematic,1.88
general_001435,1435,general,verdrijven,,verb,,1,to expel,1.88
general_001436,1436,general,verwennen,,verb,,1,to pamper,1.88
general_001437,1437,general,waardering,,noun,de,1,appreciation,1.88
general_001438,1438,general,alleenstaand,,adj,,1,single,1.87
general_001439,1439,general,eenmalig,,adj,,1,one-off,1.87
general_001440,1440,general,eenzelfde,,pron,,1,same,1.87
general_001441,1441,general,haken,,verb,,1,"to catch, to hook",1.87
general_001442,1442,general,onderaan,,adv,,1,at the bottom,1.87
general_001443,1443,general,terugbrengen,,verb,,1,to return,1.87
general_001444,1444,general,uitbouwen,,verb,,1,to extend,1.87
general_001445,1445,general,vondst,,noun,de,1,find,1.87
general_001446,1446,general,weghalen,,verb,,1,to remove,1.87
general_001447,1447,general,uittrekken,,verb,,1,to take off,1.86
general_001448,1448,general,dienstverlening,,noun,de,1,service(s),1.85
general_001449,1449,general,immens,,adj,,1,immense,1.85
general_001450,1450,general,korting,,noun,de,1,discount,1.85
general_001451,1451,general,stroming,,noun,de,1,"current, movement",1.85
general_001452,1452,general,verkrachten,,verb,,1,to rape,1.85
general_001453,1453,general,vliegveld,,noun,het,1,airport,1.85
general_001454,1454,general,beletten,,verb,,1,to prevent,1.84
general_001455,1455,general,benadering,,noun,de,1,"approximation, approach",1.84
general_001456,1456,general,consequentie,,noun,de,1,consequence,1.84
general_001457,1457,general,fungeren,,verb,,1,to function,1.84
general_001458,1458,general,helling,,noun,de,1,slope,1.84
general_001459,1459,general,politieagent,,noun,de,1,police officer,1.84
general_001460,1460,general,ras,,noun,het,1,"race, breed",1.84
general_001461,1461,general,relevant,,adj,,1,relevant,1.84
general_001462,1462,general,stempel,,noun,de/het,1,stamp,1.84
general_001463,1463,general,uitvinden,,verb,,1,to invent,1.84
general_001464,1464,general,werkgroep,,noun,de,1,working group,1.84
general_001465,1465,general,afstuderen,,verb,,1,to graduate,1.83
general_001466,1466,general,bekleden,,verb,,1,to occupy,1.83
general_001467,1467,general,kroon,,noun,de,1,crown,1.83
general_001468,1468,general,schrijfster,,noun,de,1,"writer, authoress",1.83
general_001469,1469,general,tegenvallen,,verb,,1,to disappoint,1.83
general_001470,1470,general,toer,,noun,de,1,tour,1.83
general_001471,1471,general,vergezellen,,verb,,1,to accompany,1.83
general_001472,1472,general,verkennen,,verb,,1,to explore,1.83
general_001473,1473,general,achterkant,,noun,de,1,back,1.82
general_001474,1474,general,bekomen,,verb,,1,to recover,1.82
general_001475,1475,general,expliciet,,adj,,1,explicit,1.82
general_001476,1476,general,minst,,num,,1,least,1.82
general_001477,1477,general,opera,,noun,de,1,opera,1.82
general_001478,1478,general,service,,noun,de,1,service,1.82
general_001479,1479,general,middeleeuws,,adj,,1,medieval,1.81
general_001480,1480,general,object,,noun,het,1,object,1.81
general_001481,1481,general,overschot,,noun,het,1,surplus,1.81
general_001482,1482,general,psychisch,,adj,,1,psychological,1.81
general_001483,1483,general,rijkdom,,noun,de,1,wealth,1.81
general_001484,1484,general,suiker,,noun,de,1,sugar,1.81
general_001485,1485,general,tegendeel,,noun,het,1,opposite,1.81
general_001486,1486,general,vergoeden,,verb,,1,to reimburse,1.81
general_001487,1487,general,aanbieding,,noun,de,1,offer,1.8
general_001488,1488,general,ban,,noun,de,1,ban,1.8
general_001489,1489,general,bijhouden,,verb,,1,to keep (up),1.8
general_001490,1490,general,depressie,,noun,de,1,depression,1.8
general_001491,1491,general,graven,,verb,,1,to dig,1.8
general_001492,1492,general,marge,,noun,de,1,margin,1.8
general_001493,1493,general,onszelf,,pron,,1,ourselves,1.8
general_001494,1494,general,opa,,noun,de,1,grandpa,1.8
general_001495,1495,general,virus,,noun,het,1,virus,1.8
general_001496,1496,general,biografie,,noun,de,1,biography,1.79
general_001497,1497,general,overdragen,,verb,,1,"to pass on, to transfer",1.79
general_001498,1498,general,schandaal,,noun,het,1,scandal,1.79
general_001499,1499,general,advertentie,,noun,de,1,advertisement,1.78
general_001500,1500,general,bewaken,,verb,,1,to guard,1.78
general_001501,1501,general,bundel,,noun,de,1,edited volume,1.78
general_001502,1502,general,herkomst,,noun,de,1,origin,1.78
general_001503,1503,general,klooster,,noun,het,1,monastery,1.78
general_001504,1504,general,peil,,noun,het,1,level,1.78
general_001505,1505,general,stadium,,noun,het,1,stage,1.78
general_001506,1506,general,berekening,,noun,de,1,calculation,1.77
general_001507,1507,general,continu,,adj,,1,continuous,1.77
general_001508,1508,general,monster,,noun,het,2,monster|sample,1.77
general_001509,1509,general,paspoort,,noun,het,1,passport,1.77
general_001510,1510,general,tunnel,,noun,de,1,tunnel,1.77
general_001511,1511,general,tweetal,,noun,het,1,two,1.77
general_001512,1512,general,lekken,,verb,,1,to leak,1.76
general_001513,1513,general,onbegrijpelijk,,adj,,1,incomprehensible,1.76
general_001514,1514,general,onderwerpen,,verb,,1,to subject,1.76
general_001515,1515,general,pakweg,,adv,,1,roughly,1.76
general_001516,1516,general,subtiel,,adj,,1,subtle,1.76
general_001517,1517,general,triest,,adj,,1,sad,1.76
general_001518,1518,general,verzoeken,,verb,,1,to request,1.76
general_001519,1519,general,waardig,,adj,,1,worthy,1.76
general_001520,1520,general,Bijbel,,noun,de,1,bible,1.75
general_001521,1521,general,bijwonen,,verb,,1,to attend,1.75
general_001522,1522,general,geldig,,adj,,1,valid,1.75
general_001523,1523,general,meevallen,,verb,,1,to turn out not too bad,1.75
general_001524,1524,general,pond,,noun,het,1,pound,1.75
general_001525,1525,general,sloot,,noun,de,1,ditch,1.75
general_001526,1526,general,verwaarlozen,,verb,,1,to neglect,1.75
general_001527,1527,general,aanvang,,noun,de,1,commencement,1.74
general_001528,1528,general,cliché,,noun,het,1,cliché,1.74
general_001529,1529,general,ophangen,,verb,,1,to hang,1.74
general_001530,1530,general,orgaan,,noun,het,1,organ,1.74
general_001531,1531,general,rechtvaardigen,,verb,,1,to justify,1.74
general_001532,1532,general,tropisch,,adj,,1,tropical,1.74
general_001533,1533,general,bon,,noun,de,2,coupon|ticket,1.73
general_001534,1534,general,citaat,,noun,het,1,quote,1.73
general_001535,1535,general,comfortabel,,adj,,1,comfortable,1.73
general_001536,1536,general,continent,,noun,het,1,continent,1.73
general_001537,1537,general,formaat,,noun,het,1,format,1.73
general_001538,1538,general,identificeren,,verb,,1,to identify,1.73
general_001539,1539,general,indertijd,,adv,,1,at the time,1.73
general_001540,1540,general,kunstmatig,,adj,,1,artificial,1.73
general_001541,1541,general,landgenoot,,noun,de,1,countryman,1.73
general_001542,1542,general,taboe,,noun,de/het,1,taboo,1.73
general_001543,1543,general,theoretisch,,adj,,1,theoretical,1.73
general_001544,1544,general,verhuren,,verb,,1,to let,1.73
general_001545,1545,general,welvaart,,noun,de,1,prosperity,1.73
general_001546,1546,general,willekeurig,,adj,,1,arbitrary,1.73
general_001547,1547,general,herhaaldelijk,,adv,,1,repeatedly,1.72
general_001548,1548,general,pensioneren,,verb,,1,to retire,1.72
general_001549,1549,general,wederzijds,,adj,,1,mutual,1.72
general_001550,1550,general,wegnemen,,verb,,1,to take away,1.72
general_001551,1551,general,academie,,noun,de,1,academy,1.71
general_001552,1552,general,gehandicapt,,adj,,1,handicapped,1.71
general_001553,1553,general,hekel,,noun,de,1,dislike,1.71
general_001554,1554,general,ietwat,,adv,,1,somewhat,1.71
general_001555,1555,general,ongewenst,,adj,,1,"unwanted, undesirable",1.71
general_001556,1556,general,overhouden,,verb,,1,to have left,1.71
general_001557,1557,general,pastoor,,noun,de,1,pastor,1.71
general_001558,1558,general,schriftelijk,,adj,,1,written,1.71
general_001559,1559,general,teleurstelling,,noun,de,1,disappointment,1.71
general_001560,1560,general,agressie,,noun,de,1,aggression,1.7
general_001561,1561,general,andersom,,adv,,1,vice versa,1.7
general_001562,1562,general,opblazen,,verb,,1,to blow,1.7
general_001563,1563,general,platteland,,noun,het,1,countryside,1.7
general_001564,1564,general,rot,,adj,,2,"rotten|rotten, awful",1.7
general_001565,1565,general,universitair,,adj,,1,university,1.7
general_001566,1566,general,verwelkomen,,verb,,1,to welcome,1.7
general_001567,1567,general,wraak,,noun,de,1,revenge,1.7
general_001568,1568,general,aankunnen,,verb,,1,to manage,1.69
general_001569,1569,general,aap,,noun,de,1,monkey,1.69
general_001570,1570,general,actualiteit,,noun,de,1,current event,1.69
general_001571,1571,general,beleggen,,verb,,2,to convene|to invest,1.69
general_001572,1572,general,besmetten,,verb,,1,to infect,1.69
general_001573,1573,general,bevelen,,verb,,1,"to order, to command",1.69
general_001574,1574,general,bewonen,,verb,,1,"to live in, to inhabit",1.69
general_001575,1575,general,cool,,adj,,1,cool,1.69
general_001576,1576,general,diplomatiek,,adj,,1,diplomatic,1.69
general_001577,1577,general,geregeld,,adv,,1,regularly,1.69
general_001578,1578,general,huur,,noun,de,1,rent,1.69
general_001579,1579,general,sympathiek,,adj,,1,sympathetic,1.69
general_001580,1580,general,toneelstuk,,noun,het,1,play,1.69
general_001581,1581,general,trakteren,,verb,,1,to treat,1.68
general_001582,1582,general,variatie,,noun,de,1,variation,1.68
general_001583,1583,general,wc,,noun,de,1,toilet,1.68
general_001584,1584,general,wederom,,adv,,1,again,1.68
general_001585,1585,general,werkdag,,noun,de,1,working day,1.68
general_001586,1586,general,afgaan,,verb,,2,to fail|to go off,1.67
general_001587,1587,general,gehoor,,noun,het,1,hearing,1.67
general_001588,1588,general,invallen,,verb,,1,to stand in,1.67
general_001589,1589,general,mits,,conj,,1,provided that,1.67
general_001590,1590,general,tijdperk,,noun,het,1,era,1.67
general_001591,1591,general,T-shirt,,noun,het,1,T-shirt,1.67
general_001592,1592,general,allesbehalve,,adv,,1,anything but,1.66
general_001593,1593,general,consequent,,adj,,1,consistent,1.66
general_001594,1594,general,politieman,,noun,de,1,policeman,1.66
general_001595,1595,general,software,,noun,de,1,software,1.66
general_001596,1596,general,uitsterven,,verb,,1,to die (out),1.66
general_001597,1597,general,allerhande,,pron,,1,all kinds of,1.65
general_001598,1598,general,bevriezen,,verb,,1,to freeze,1.65
general_001599,1599,general,fragment,,noun,het,1,fragment,1.65
general_001600,1600,general,sympathie,,noun,de,1,sympathy,1.65
general_001601,1601,general,vooroordeel,,noun,het,1,prejudice,1.65
general_001602,1602,general,begeleider,,noun,de,1,supervisor,1.64
general_001603,1603,general,hogeschool,,noun,de,1,college,1.64
general_001604,1604,general,integraal,,adj,,1,integral,1.64
general_001605,1605,general,lof,,noun,de,1,praise,1.64
general_001606,1606,general,opbouw,,noun,de,1,construction,1.64
general_001607,1607,general,oversteken,,verb,,1,to cross,1.64
general_001608,1608,general,problematiek,,noun,de,1,problems,1.64
general_001609,1609,general,uitvoerig,,adj,,1,detailed,1.64
general_001610,1610,general,verkoper,,noun,de,1,seller,1.64
general_001611,1611,general,waartoe,,adv,,1,to which,1.64
general_001612,1612,general,aanmoedigen,,verb,,1,to encourage,1.63
general_001613,1613,general,achterin,,adv,,1,in the back,1.63
general_001614,1614,general,bestand,,noun,het,2,file|truce,1.63
general_001615,1615,general,ongeacht,,adv,,1,regardless,1.63
general_001616,1616,general,ontlenen,,verb,,1,to derive,1.63
general_001617,1617,general,overstappen,,verb,,1,to change over,1.63
general_001618,1618,general,vijver,,noun,de,1,pond,1.63
general_001619,1619,general,voorval,,noun,het,1,incident,1.63
general_001620,1620,general,weduwe,,noun,de,1,widow,1.63
general_001621,1621,general,wegleggen,,verb,,1,to put away,1.63
general_001622,1622,general,aanrichten,,verb,,1,to cause,1.62
general_001623,1623,general,bijstaan,,verb,,1,to assist,1.62
general_001624,1624,general,overwinnen,,verb,,1,to overcome,1.62
general_001625,1625,general,schijf,,noun,de,2,slice|disk,1.62
general_001626,1626,general,vorst,,noun,de,2,monarch|frost,1.62
general_001627,1627,general,bevestiging,,noun,de,1,confirmation,1.61
general_001628,1628,general,fatsoenlijk,,adj,,1,decent,1.61
general_001629,1629,general,geruim,,adj,,1,considerable,1.61
general_001630,1630,general,kledij,,noun,de,1,clothing,1.61
general_001631,1631,general,planten,,verb,,1,to plant,1.61
general_001632,1632,general,proper,,adj,,1,"tidy, clean",1.61
general_001633,1633,general,restaureren,,verb,,1,to restore,1.61
general_001634,1634,general,zelfvertrouwen,,noun,het,1,self-confidence,1.61
general_001635,1635,general,hopeloos,,adj,,1,hopeless,1.6
general_001636,1636,general,tank,,noun,de,3,(fue|tank|tank (army vehicl,1.6
general_001637,1637,general,uiterlijk,,adj,,1,external,1.6
general_001638,1638,general,verleiden,,verb,,1,to seduce,1.6
general_001639,1639,general,vuurwerk,,noun,het,1,firework,1.6
general_001640,1640,general,zuinig,,adj,,1,frugal,1.6
general_001641,1641,general,afstaan,,verb,,1,to give up,1.59
general_001642,1642,general,architectuur,,noun,de,1,architecture,1.59
general_001643,1643,general,evaluatie,,noun,de,1,evaluation,1.59
general_001644,1644,general,folder,,noun,de,1,leaflet,1.59
general_001645,1645,general,gunst,,noun,de,1,favour,1.59
general_001646,1646,general,kermis,,noun,de,1,fair,1.59
general_001647,1647,general,leer,,noun,het,2,leather|doctrine,1.59
